name_google,name_foursquare,ratio_name,address_google,address_foursquare,ratio_address
Universal Halal,Universal Halal Cuisine Restaurant & Bakery,90,"128-16 Liberty Avenue, Jamaica",128-16 Liberty Avenue,95
Golden Punjab,Golden Punjab Indian Restaurant,90,"130-2 101st Avenue, South Richmond Hill",1st ave.,90
The Ranch,The Golden Glass Restaurant,86,"134-01 Liberty Avenue, South Richmond Hill",Liberty ave,90
Bakewell,Great Wall Chinese Food Take-Out,64,"127-08 Liberty Avenue, South Richmond Hill",Liberty ave,90
Kam's Kitchen,Kam Luang Kitchen,87,"134-17 Liberty Avenue, Jamaica",Liberty ave,90
Carifesta,Carifesta Restaurant,90,"12615 Liberty Avenue, Jamaica",12615 Liberty Ave,90
Darbar's Chicken & Ribs,Theresa's Polish American Restaurant,86,"12609 Liberty Avenue, South Richmond Hill",Liberty ave,90
Indian Diner,Diner,90,"13508 Liberty Avenue, South Richmond Hill",Liberty ave,90
DANA PANI,El Castillo Restaurant Spanish Food,70,"135-08 Liberty Avenue, Queens",Liberty ave,90
1 Taste of India,Taste,90,"135-8 Liberty Avenue, Queens",Liberty ave,90
Kaieteur Restaurant & Sport Bar,Kaieteur,90,"2513, 8712 Lefferts Boulevard, Jamaica",196 23 Jamaica Avenue,86
Palm Court Halal Restaurant and Bakery,Restaurant,90,"119-11 Jamaica Avenue, Jamaica",Jamaica ave,90
Golden Chopsticks,Golden chopsticks,100,"8720 Lefferts Boulevard, Jamaica",196 23 Jamaica Avenue,86
Soup Junkies,Dunkin',60,"87-17 Lefferts Boulevard, New York",New York,90
Sonic Drive-In,Step In Lounge and Restaurant,86,"148 Page Avenue, Staten Island",Page Ave,90
Jiangnan Chinese Cuisine,Jian,90,"103 Washington Street 2nd floor, New York",New York,90
Bill's Bar & Burger,Theresa's Polish American Restaurant,86,"85 West Street, New York","New York, New York",95
Pomodoro Pizza,Pomodoro Pizza,100,"14 Rector Street # 2403, New York",New York,90
Gnoccheria - Wall St.,Two Four One St Cafe Restaurant,86,"100 Broad Street, 2nd Fl Entrance on Bridge Street b/t Broad St and, Whitehall Street, New York",Whitehall Street,90
Essen Fast Slow Food,Essen Fast Slow Food,100,"100 Broad Street, New York","New York, New York",95
Antica,Antica Restaurante,90,"8 Stone Street, New York","New York, New York",95
DJ's Breakfast Spot,Theresa's Polish American Restaurant,86,"2-20 Stone Street, New York",New York,90
Estuary at ONE°15 Brooklyn Marina,Number One Chinese,86,"159 Bridge Park Drive, Brooklyn",brooklyn,90
River Deli,Deli,90,"32 Joralemon Street, Brooklyn",brooklyn,90
Estuary,Cafe Sur Argentina Restuarant,77,"360 Furman Street, Brooklyn",brooklyn,90
Clover Hill,Sugar Hill Restaurant & Supper Club,86,"20 Columbia Place, Brooklyn",brooklyn,90
Menya Jiro,Ciro,68,"123 William Street, New York",New York,90
BentOn Cafe,Stars Cafe & Restaurant,86,"123 William Street, New York",New York,90
Poke Bowl,Poke Restaurant,86,"104 Fulton Street, New York",Fulton,90
Magic Mix Juicery,Tequila Mix: Deli & Grocery,86,"102 Fulton Street, New York",Fulton,90
Cafe Bravo,Stars Cafe & Restaurant,86,"94 Greenwich Street, New York",94 Greenwich St,90
Cafe De Novo,Bar Sol De Quito Restaurant II,86,"94 1/2 Greenwich Street, New York",New York,90
Indian Coffee House,Coffee House,90,"100 Gold Street, New York","New York, New York",95
Acqua Restaurant NYC,Acqua Restaurant NYC,100,"21 Peck Slip, New York","New York, New York",95
The Hideaway Seaport,Sea,90,"22 Peck Slip, New York","New York, New York",95
Sola Lab,5B Pizza Lab,86,"45 Beekman Street, New York",New York,90
Bellini,Bellini Italian Restaurant & Brick Oven Pizza,90,"33 Peck Slip, New York","New York, New York",95
SUteiShi,SUteiShi Japanese Restaurant,90,"24 Peck Slip, New York","New York, New York",95
AC Lounge,Taipan Fusion Restaurant and Hookah Lounge,86,"151 Maiden Lane, New York","New York, New York",95
Frankie Goes To Bollywood,Lo-to Restaurant,86,"180 Maiden Lane, New York","New York, New York",95
Luchadores NYC,The NYC Bull - Restaurant & Rotisserie,86,"87 South Street, New York","New York, New York",95
Adel's Halal Food,Adel's Halal Food Cart,95,"145 Front Street, New York","New York, New York",95
Watermark Bar,El Morro Restaurant & Bar,86,"78 South Street Pier 15, New York",New York,90
Westville,Westville Wall Street,90,"110 Wall Street, New York","New York, New York",95
Albaik Express,Cam Tak Express Restaurant,86,"water street and, Maiden Lane, New York",New York,90
Veronica's Kitchen,Theresa's Polish American Restaurant,86,"141 Water Street, New York","New York, New York",95
Jiannetto's Pizza Truck,Jiannetto's Pizza Truck,100,"90 Front Street, New York","New York, New York",95
Seaport Food Lab,Sea,90,"89 South Street, New York","New York, New York",95
R17,107 West,60,"The Rooftop at Pier 17, 89 South Street, New York",New York,90
Il Violino,Il Violino Restaurant,90,"180 Columbus Avenue, New York",180 Columbus Ave,90
La Traviata Pizzeria,La Strada Pizzeria & Restaurant,86,"101 West 68th Street, New York",St 6,90
La Boite en Bois,La Strada Pizzeria & Restaurant,86,"75 West 68th Street, New York",St 6,90
Sugar Factory,Artisanal Donuts & Coffee Bar By Sugar Factory,90,"1991 Broadway, New York","New York, New York",95
American Table,Theresa's Polish American Restaurant,86,"Lincoln Center Plaza, 1941 Broadway, New York",941 Broadway,90
Pizza Collective,Pizza Collective,100,"2060 Broadway, New York","New York, New York",95
Le Pif NYC,Le Fatima Bar & Grill Restaurant,86,"2058 Broadway, New York","New York, New York",95
Alan's Farmland Ltd,Theresa's Polish American Restaurant,86,"27 Columbus Avenue, New York",New York,90
Tacos y quesadillas Mexico,J Y R Restaurant,86,"924 9th Avenue, New York","New York, New York",95
The Flame Diner,Diner,90,"893 9th Avenue, New York","New York, New York",95
"Halal Kingdom, Halal Cart",Halal,90,"9th Ave &, West 58th Street, New York",New York,90
Masseria dei Vini,M&M Deli,71,"887 9th Avenue, New York","New York, New York",95
Terakawa Ramen,Agra,68,"885 9th Avenue, New York","New York, New York",95
Rex,Rex,100,"864 10th Avenue, New York","New York, New York",95
Ayza Wine & Chocolate Bar,"Caribbean American Ent. Bar, Lounge & Restaurant",86,"11 West 31st Street, New York",New York,90
Krush,Golden Krust Caribbean Bakery and Grill,72,"2 West 32nd Street, New York",New York,90
Daheen Wang Mandoo,Wang Eastern Chinese Restaurant,86,"2 West 32nd Street, New York",New York,90
miss KOREA BBQ,Korean BBQ Restaurant,86,"10 West 32nd Street, New York",New York,90
Gopchang Story BBQ,Ding BBQ and Hot Pot Restaurant,86,"312 5th Avenue 2nd floor, New York",5th Avenue,90
Woorijip,Nori,68,"12 West 32nd Street, New York",New York,90
Abiko Curry,Kabab & Curry Restaurant,86,"2 West 32nd Street, New York",New York,90
Mandoo Bar,El Morro Restaurant & Bar,86,"2 West 32nd Street, New York",New York,90
Bread and Butter,Ghoroa Sweets and Restaurant,86,"303 5th Avenue, New York","New York, New York",95
BCD Tofu House,Hunan House Chinese Restaurant,86,"5 West 32nd Street, New York",New York,90
Itaewon Gastropub,Star,68,"28W East 32nd Street 2nd Fl, New York",New York,90
Lumaca,Humacao Restaurant,75,"34 East 32nd Street, New York",New York,90
Fields Good Chicken,Good Taste Chinese Restaurant,86,"148 Madison Avenue, New York",New York,90
Akura Sushi,Ikura Sushi,91,"39 East 31st Street, New York",New York,90
Sushi Sen-Nin,Ginpachi Sushi Restaurant,86,"30 East 33rd Street, New York",New York,90
Noble New York,New Fulin Kwok Seafood Restaurant,86,"48 East 31st Street, New York",New York,90
Her Name is Han,Shu Han Ju Chinese Restaurant,86,"17 East 31st Street, New York",New York,90
Hangawi,Shanghai,80,"12 East 32nd Street, New York",New York,90
Take 31,New Good Joy Take Out Restaurant,86,"15 East 31st Street, New York",New York,90
Bangia 반지하,Mangia,75,"11 East 32nd Street, New York",New York,90
LamaLo,Alma,68,"11 East 31st Street, New York",New York,90
"Captain's Cafe Bar and Grill New York, NY",El Morro Restaurant & Bar,86,"18 East 33rd Street, New York",New York,90
Nanoosh,Tarboosh,67,"173 Madison Avenue, New York",New York,90
IchiUmi,MIMI,68,"6 East 32nd Street, New York",New York,90
Patzeria Perfect Pizza,Pizza,90,"231 West 46th Street, New York",New York,90
Glass House Tavern,Hunan House Chinese Restaurant,86,"252 West 47th Street, New York",New York,90
Bond 45 NY,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"221 West 46th Street, New York",New York,90
Pergola Des Artistes,Des and De Restaurant and Bakery,86,"252 West 46th Street, New York",New York,90
46th Street Club House,Sugar Hill Restaurant & Supper Club,86,"252 West 46th Street, New York",New York,90
restaurante hector,Restaurant,90,"254 West 46th Street, New York",New York,90
Diva Royale Drag Queen Show NYC,Queen,90,"268 West 47th Street, New York",New York,90
The View Restaurant & Lounge,The View Restaurant & Lounge,100,"1535 Broadway, New York","New York, New York",95
Andy's Deli,Andy's Deli,100,"270 West 47th Street, New York",New York,90
Ding Asian Szechuan Hot Pot Restaurant,Restaurant,90,"234 West 48th Street, New York",New York,90
Ding BBQ & Hotpot,Ding BBQ and Hot Pot Restaurant,86,"234 West 48th Street, New York",New York,90
Playright Tavern,The Porterhouse at Fraunces Tavern,86,"734 8th Avenue, New York","New York, New York",95
Dos Caminos,Dos Banderas Restaurant,86,"1567 Broadway, New York","New York, New York",95
Blue Fin,Blue,90,"1567 Broadway, New York","New York, New York",95
Playwright Celtic Pub,Playwright Celtic Pub,100,"732 8th Avenue, New York","New York, New York",95
Tina's,Katina's Restaurant,90,"179 Madison Avenue, New York",179 Madison Ave,90
China Us,China Gourmet Chinese Restaurant,86,"347 5th Avenue #1108, New York",5th Avenue,90
800 Degrees Woodfired Kitchen New York,New Ho Wah,86,"1 East 33rd Street, New York",New York,90
Paul Shaviv Consulting,Paul's Doggs,86,"255 West 36th Street, New York",New York,90
Roast Kitchen,Halal Chinese Kitchen,86,"520 8th Avenue, New York","New York, New York",95
El Sabroso,El Sabroso,100,"265 West 37th Street, New York",37th,90
Black Iron Burger,Burger King,86,"245 West 38th Street, New York",New York,90
Bhojan Inc,Sunshine Restaurant Food & Catering Inc,86,"270 West 36th Street, New York",New York,90
Tagine,Tagine Fine Moroccan Cuisine,90,"221 West 38th Street, New York",New York,90
Dunkin Dounuts,Dunkin',90,"210 West 38th Street, New York",New York,90
Grilled Chicken House,Dumpling House,86,"270 West 36th Street, New York",New York,90
Juniper Bar,El Morro Restaurant & Bar,86,"237 West 35th Street, New York",New York,90
Bellizzi's Broadway Catering,Moti's,86,"202 West 36th Street, New York",New York,90
מסעדת בנז' כשרה( רוזביף),No. 7,36,"209 West 38th Street, New York",New York,90
Neapolitan Express,Fresh Tortillas (Tex-Mex Express) & Japanese Restaurant,86,"512 7th Avenue, New York","New York, New York",95
Sakura of Japan,Sakura,90,"570 8th Avenue #3001, New York",New York,90
Dill & Parsley,Parm,68,"1155 6th Avenue Grnd Fl Entrance on, West 45th Street, New York",45th street,90
Kwik Meal Cart,Orlando's Food Restaurant Cart,86,"100 West 45th Street, New York",45th street,90
Royal Biryani Pakistani Halal Food,Halal Food,90,"106-100 West 44th Street, New York",New York,90
Royal Grill Halal Food,Royal Grill Halal Food,100,"1133 6th Avenue, New York","New York, New York",95
Mr.Khan Best Halal Food,Halal Food,90,"6th Avenue, 45 West 45th Street, New York",45th street,90
BV's Burger,Theresa's Polish American Restaurant,86,"120 West 45th Street, New York",45th street,90
Bobby Van's Grill Times Square,Moti's,86,"120 West 45th Street, New York",45th street,90
The Red Flame,The Golden Glass Restaurant,86,"67 West 44th Street, New York",New York,90
3 brothers juice,Healthy Juice and Restaurant,86,"10036, 46 East 46th Street, New York",New York,90
Butter Midtown,Butter Midtown,100,"70 West 45th Street, New York",45th street,90
The Perfect Pint,The Golden Glass Restaurant,86,"123 West 45th Street, New York",45th street,90
Park Italian Gourmet,Ambrosia Italian and Albanian Restaurant,86,"60 West 45th Street, New York",45th street,90
Moshe’s Falafel,Theresa's Polish American Restaurant,86,"94W West 46th Street, New York",New York,90
T45,Frankies 457 Spuntino,60,"135 West 45th Street, New York",45th street,90
The Blue Ribbon,Blue,90,"145 West 44th Street, New York",New York,90
Junior’s,Junior's Restaurant,90,"1626 Broadway, New York","New York, New York",95
Cena,Oceana,80,"1535 Broadway, New York","New York, New York",95
Crossroads,Eros,68,"1535 Broadway, New York","New York, New York",95
Brooklyn Diner USA,Diner,90,"212 West 57th Street, New York",New York,90
Cafe Concepts,Stars Cafe & Restaurant,86,"888 7th Avenue #203, New York",7th Ave,90
Carnegie Diner & Café,Diner,90,"205 West 57th Street, New York",New York,90
Carnegie Diner,Diner,90,"205 West 57th Street, New York",New York,90
888 Cafe & Bar,El Morro Restaurant & Bar,86,"890 7th Avenue, New York","New York, New York",95
9Ten,9Ten Restaurant,90,"910 7th Avenue, New York","New York, New York",95
Basso56,Bags Soulfood Restaurant,64,"234 West 56th Street, New York",New York,90
Patsy's,Patsy's Italian Restaurant,90,"236 West 56th Street, New York",New York,90
Argo Tea,Argo Restaurant,86,"1792 Broadway, New York","New York, New York",95
Petrossian Boutique & Cafe,Petrossian Boutique & Cafe,100,"911 7th Avenue, New York","New York, New York",95
Carnegie John’s,Theresa's Polish American Restaurant,86,"7th Ave &, West 56th Street, New York",7th Ave,90
Fuji Sushi 56th,Fuji Sushi,90,"238 West 56th Street, New York",38 w,90
Majorelle,Mangoville,63,"28 East 63rd Street, New York",St 6,90
Omar at Vaucluse,Caridad Restaurant at Kingsbridge,86,"100 East 63rd Street, New York",St 6,90
Altesi,Taiwanese Specialties 老華西街台菜館,75,"26 East 64th Street, New York",St 6,90
Fleming by Le Bilboquet,Le Banquet,86,"27 East 62nd Street, New York",St 6,90
Nello,Nello,100,"696 Madison Avenue, New York",696 Madison Ave,90
Tony Dragon's Grille,Theresa's Polish American Restaurant,86,"Madison Ave &, East 62nd Street, New York",New York,90
Halal food cort,Halal Food Cart,93,New York,New York,100
Amaranth,Amarachi,75,"21 East 62nd Street # 1, New York",New York,90
David Burke Tavern,David's Pizzeria Restaurant Italian & Mexican Food Bakery,86,"135 East 62nd Street, New York",St 6,90
Eat Here Now,Ricky's Eat-Well Jamaican Restaurant,86,"839 Lexington Avenue, New York",New York,90
Rabbi Pinto,Print,72,"122 East 58th Street New York, Ny 1002, New York",New York,90
Yura On Madison,620 on Caton Pizzeria and Restaurant,86,"1350 Madison Avenue, New York",New York,90
Bistro Du Nord,Luna Asian Bistro and Japanese Rooftop Restaurant 日本料理,86,"1312 Madison Avenue, New York",New York,90
Pascalou,Pascalou,100,"1308 Madison Avenue, New York",1308 Madison Ave,90
Sfoglia,Sfoglia,100,"1402 Lexington Avenue, New York",1402 Lexington Ave,90
3 Guys,3 Guys,100,"49 East 96th Street, New York",New York,90
Nicola's Restaurant,Nicola's Restaurant,100,"146 East 84th Street, New York",New York,90
Medo Halal Food Cart,Halal Food Cart,95,"1520 3rd Avenue, New York","New York, New York",95
Highlands Cafe,Stars Cafe & Restaurant,86,"1505 3rd Avenue, New York","New York, New York",95
Wrap & Roll Grill,Golden Krust Caribbean Bakery and Grill,86,"1530 3rd Avenue, New York","New York, New York",95
Piazza Pizza & Grille,Piazza Pizza and Grill,88,"1530 3rd Avenue, New York","New York, New York",95
PJ Bernstein,PJ Bernstein Deli Restaurant,90,"1215 3rd Avenue, New York","New York, New York",95
Roma Pizza,Roma pizza,100,"1572 3rd Avenue, New York","New York, New York",95
Otto's Tacos,Ott,90,"1568 3rd Avenue, New York","New York, New York",95
Wok 88,Wok Wok,95,"1570 3rd Avenue #1, New York",New York,90
Siena Cafe,Stars Cafe & Restaurant,86,"1580 3rd Avenue, New York","New York, New York",95
Papaya King,King Chinese Restaurant,86,"179 East 86th Street, New York",New York,90
Churutto,Haru,68,"1534 3rd Avenue, New York","New York, New York",95
Red Brick Cafe,Stars Cafe & Restaurant,86,"1114 Nostrand Avenue, Brooklyn",Nostrand Avenue,90
Prestige Deli & Grill,Deli,90,"95 Clarkson Avenue, Brooklyn",brooklyn,90
Jen's Roti Shop,Theresa's Polish American Restaurant,86,"838 Flatbush Avenue, Brooklyn",Flatbush ave,90
El Caldero Restaurant Sport Bar,El Caldero Restaurant & Sports Bar,95,"1267 Jerome Avenue, The Bronx",1267 Jerome Ave,90
Olga,Olgas Restaurant,90,"1324 Jerome Avenue, The Bronx",1324 Jerome Ave,90
Sun Fung,Sun Fung Chinese Restaurant,90,"2 Marcy Place, The Bronx",2-01 50th Ave,86
Angiolina's Restaurant,Restaurant,90,"1320 Jerome Avenue, The Bronx",1320 Jerome Ave,90
Tacos San Lucas,Old San Juan Restaurant,86,"1320 A Jerome Avenue, The Bronx",29-30  A Union St,86
La Fuente Steak House,La Roja de Todos Restaurant & Bakery,86,The Bronx,"1095 Prospect Ave, Bronx, NY 10459",86
Plaza Tulcingo,Tulcingo,90,"10 East Clarke Place, The Bronx",37-10 114th St,86
Munch Time,Ten Ren's Tea Time 天仁,86,"21 East 170th Street, The Bronx",Street,90
Boardwalk Foods Inc,Sunshine Restaurant Food & Catering Inc,86,"1025 Riegelmann Boardwalk, Brooklyn",Boardwalk,90
New Kam Sheng,New Kam Sheng,100,"454 West 238th Street, The Bronx",38th St,90
Tin Marin,Tin Duc Food Market,86,"3708 Riverdale Avenue, The Bronx",196 23 Jamaica Avenue,86
Ki Sushi,Fuki Sushi Japanese Restaurant,90,"282 Flatbush Avenue, Brooklyn",Flatbush ave,90
Brooklyn Crepe & Juice,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"274 Flatbush Avenue, Brooklyn",Flatbush ave,90
Purbird,Bluebird Food & Spirits,64,"82 6th Avenue, Brooklyn",82 6th Ave,90
Born,Shaborn Juice Bar & Restaurant,90,"293 Flatbush Avenue, Brooklyn",Flatbush ave,90
Sumi Sushi,Umi Sushi,95,"287 Flatbush Avenue, Brooklyn",Flatbush ave,90
Joy,Joy Asian Restaurant,90,"301 Flatbush Avenue, Brooklyn",Flatbush ave,90
Rose's,The Double Rose's,90,"295 Flatbush Avenue, Brooklyn",Flatbush ave,90
Danbo,Restaurant Dano,72,"52 7th Avenue, Brooklyn",7th Ave,90
Heights Bar & Grill,Bar Sol De Quito Restaurant II,86,"766 Classon Avenue, Brooklyn",brooklyn,90
Natural Blend,Natural Blend,100,"769A Washington Avenue, Brooklyn",769A Washington Ave,90
3D Bakery,bakery,90,"771 Washington Avenue, Brooklyn",brooklyn,90
Triple D's Place,Theresa's Polish American Restaurant,86,"771 Washington Avenue, Brooklyn",brooklyn,90
Oxalis,Lali,68,"791 Washington Avenue, Brooklyn",brooklyn,90
Colala,Collado Restaurant,75,"791 A Washington Avenue, Brooklyn",brooklyn,90
Banh Mi Place,Mi Barrio Taqueria Restaurant,86,"824 Washington Avenue, Brooklyn",brooklyn,90
Canarsie Chicken & Gyro,Harway Pizza Gyro Falafel Restaurant,86,"1206 Remsen Avenue, Brooklyn",Remsen Avenue,90
Sallys Fish and Things,Fish,90,"8922 Flatlands Avenue, Brooklyn",brooklyn,90
Nous Les Amis,Les Babouches Restaurant,86,"2187 Clarendon Road, Brooklyn",brooklyn,90
China Tang Kitchen,China Kitchen,95,"2107 Cortelyou Road, Brooklyn",brooklyn,90
China Dragon,China Dragon Restaurant,90,"2182 Clarendon Road, Brooklyn",brooklyn,90
Jamaica Inn,Sparkles Jamaica Restaurant,86,"1135 Flatbush Avenue, Brooklyn",1135 Flatbush Ave,90
Banana Boat,Banana Boat Restaurant,90,"1138 Flatbush Avenue, Brooklyn",1138 Flatbush Ave,90
El Rancho Dominicano,El Mexicano,86,"1157 Flatbush Avenue, Brooklyn",Flatbush ave,90
Bona Pizza,Bona Pizza,100,"1204 Flatbush Avenue, Brooklyn",Flatbush ave,90
Yummy,Yummy Chinese Restaurant,90,"1195 Flatbush Avenue, Brooklyn",1195 Flatbush Ave,90
Zhu Lang Dian,Zhu Yuan Chinese Restaurant,86,"1821 Church Avenue, Brooklyn",brooklyn,90
Brooklyn Pizza II,Brooklyn Pizza II,100,"1806 Church Avenue, Brooklyn",brooklyn,90
Flatbush Latin Grill,Golden Krust Caribbean Bakery and Grill,86,"1902 Church Avenue, Brooklyn",brooklyn,90
Ortega's Grill Inc,Theresa's Polish American Restaurant,86,"1902 Church Avenue, Brooklyn",brooklyn,90
Mallenche,Malinche Mexican Restaurant,70,"1621 Church Avenue, Brooklyn",brooklyn,90
China Dragon,China Dragon Restaurant,90,"1615 Church Avenue, Brooklyn",1615 Church Ave,90
Brooklyn Pizzeria,Brooklyn Pizzeria,100,"1806 Church Avenue, Brooklyn",brooklyn,90
Parade Ground Snack Bar,La Kuchara Ecuadorian Restaurant Bar,86,"1311 Caton Avenue, Brooklyn",brooklyn,90
Church Avenue Pizza Shop,Pizza,90,"1916 B Church Avenue, Brooklyn",brooklyn,90
Ninja Japan Teriyaki & Sushi,Umi Sushi,86,"1920 Church Avenue, Brooklyn",brooklyn,90
Stratford deli grocery,Deli Grocery,90,"1105 Church Avenue, Brooklyn",brooklyn,90
Tacos Pollo Loco #2,Oliva Paraiso Restaurant No 2,86,"1305 Cortelyou Road, Brooklyn",brooklyn,90
Anarkali Indian Cuisine,Annie Chan's Japanese Cuisine Restaurant,86,"1125 Church Avenue, Brooklyn",125 Church Ave,90
Kreyol Flavor,Kreyol Flavor Bakery & Restaurant,90,"1738 Flatbush Avenue, Brooklyn",Flatbush ave,90
Number One Kitchen,Number One Chinese Restaurant,86,"5405 Flatlands Avenue, Brooklyn",brooklyn,90
K 1 Buffet,Lucky 1 Chinese Restaurant,86,"5614 Flatlands Avenue, Brooklyn",5614 Flatlands Ave,90
Farine Baking Company,Clinton St. Baking Co. & Restaurant,86,"256-15 Hillside Avenue, Glen Oaks",Hillside Avenue,90
Mumbai Xpress,Mumbai Xpress,100,256-05 Hillside Avenue,Hillside Avenue,95
Jackson Diner,Diner,90,"256-01 Hillside Avenue, New York",256-01 Hillside Ave,90
Katsuei,Kasumi Sushi & BBQ Restaurant,64,"210 7th Avenue, Brooklyn",7th Ave,90
Yamato,Yamato,100,"170 7th Avenue, Brooklyn",7th Ave,90
Burger Village,Dragon Village Chinese Restaurant,86,"222 7th Avenue, Brooklyn",7th Ave,90
Pino's La Forchetta Pizza,Pizza,90,"181 7th Avenue #2660, Brooklyn",7th Ave,90
Grand Canyon Diner,Grand Canyon Diner,100,"179 7th Avenue, Brooklyn",7th Ave,90
Mr. Falafel,Benny's Kosher Pizza Falafel & Dairy Restaurant,86,"226 7th Avenue, Brooklyn",7th Ave,90
Hanki,Haandi,73,"226 7th Avenue #3437, Brooklyn",7th Ave,90
Pita Pan,Pikaro Pan Colombian Restaurant and Bakery,86,"167 7th Avenue, Brooklyn",7th Ave,90
Rancho Alegre,Rancho Alegre,100,"204 Garfield Place, Brooklyn",204 Garfield Pl,90
Szechuan Delight,Szechuan Delight,100,"152 7th Avenue, Brooklyn",7th Ave,90
Papi's Grill,Theresa's Polish American Restaurant,86,"161 7th Avenue, Brooklyn",7th Ave,90
SottoVoce,Sotto Voce,95,"225 7th Avenue, Brooklyn",7th Ave,90
Da Nonna Rosa,Da Wong Chinese Restaurant,86,"140 7th Avenue, Brooklyn",7th Ave,90
Park Slope Ale House,Hunan House Chinese Restaurant,86,"356 6th Avenue, Brooklyn",brooklyn,90
Numero 28 Pizzeria,La Strada Pizzeria & Restaurant,86,"137 7th Avenue, Brooklyn",7th Ave,90
Song,Song Thai Restaurant & Bar,90,"295 5th Avenue, Brooklyn",295 5th Ave,90
Mr. Wonton,Mr. Wonton,100,"73 7th Avenue, Brooklyn",7th Ave,90
Roma Pizza,Roma pizza,100,"85 7th Avenue, Brooklyn",7th Ave,90
Bar Basic,El Morro Restaurant & Bar,86,"71 7th Avenue, Brooklyn",7th Ave,90
Spice Thai,Spice,90,"61A 7th Avenue, Brooklyn",7th Ave,90
Banhmigos,Bann,68,"178 Lincoln Place, Brooklyn",brooklyn,90
Faros,Faros,100,"84 7th Avenue, Brooklyn",7th Ave,90
Mother Dough Pizza,Mother Dough Pizza,100,"72 7th Avenue, Brooklyn",7th Ave,90
Cousin John's Cafe & Bakery,Cousin John's Cafe and Bakery,95,"70 7th Avenue, Brooklyn",7th Ave,90
Cafe Regular,Cafe R,90,"158 Berkeley Place, Brooklyn",brooklyn,90
Kiwiana,Jian,68,"847 Union Street, Brooklyn",brooklyn,90
Bombay Kabab,Prince Kabab & Chinese Restaurant,86,"54 7th Avenue, Brooklyn",7th Ave,90
The Bagel Market,The Golden Glass Restaurant,86,"106 7th Avenue, Brooklyn",7th Ave,90
Crab Spot,Crab Spot,100,"833 Union Street, Brooklyn",833 Union St,90
Häagen-Dazs®,Gen,90,"109 7th Avenue, Brooklyn",7th Ave,90
Scottadito Osteria Toscana,Osteria Laguna,86,"788A Union Street, Brooklyn",brooklyn,90
Lano's,Lano's,100,"107 3rd Avenue, Brooklyn",107 3rd Ave,90
Threes Brewing,Threes Brewing,100,"333 Douglass Street, Brooklyn",brooklyn,90
Fourth Avenue Pub,The Irish Punt Pub & Restaurant,86,"76 4th Avenue, Brooklyn",4th Ave,90
Taiki,Lantern Thai Kitchen,72,"134 Nevins Street, Brooklyn",brooklyn,90
Insa,La Palina,77,"328 Douglass Street, Brooklyn",brooklyn,90
Gourmet Deli and Beverages,Deli,90,"70 4th Avenue, Brooklyn",4th Ave,90
"Union Hotel, Ascend Hotel Collection",Life Hotel,86,"611 Degraw Street, Brooklyn",brooklyn,90
Canteen Delicatessen and Cafe,'Essen,90,"57 4th Avenue, Brooklyn",4th Ave,90
New China Wok,New China,95,"57 4th Avenue, Brooklyn",4th Ave,90
No pork halal kitchen,No Pork Halal Kitchen,100,"50 4th Avenue, Brooklyn",4th Ave,90
Ghenet,Best Coffee & Luncheonette,75,"348 Douglass Street, Brooklyn",brooklyn,90
Parklife,Li Li,86,"636 Degraw Street, Brooklyn",brooklyn,90
turkish grill,Turkish Cafe & Restaurant,86,Brooklyn,brooklyn,100
Hollow Nickel,Glow,68,"494 Atlantic Avenue, Brooklyn",brooklyn,90
The Halal Paradise (Food Truck),The Halal Paradise Food Truck,98,"24 4th Avenue, Brooklyn",4th Ave,90
Flora,Flora's Pizzeria & Restaurant,90,"1021 8th Avenue, Brooklyn",brooklyn,90
Henry's,New Henry's Chinese Restaurant,90,"433 7th Avenue A, Brooklyn",7th Ave,90
Couleur Café,Crotona's Café Restaurant,86,"435 7th Avenue, Brooklyn",7th Ave,90
Pizza Town,Pizza Town,100,"85 5th Avenue, Brooklyn",5th Avenue,90
Pure Bistro,Luna Asian Bistro and Japanese Rooftop Restaurant 日本料理,86,"88 5th Avenue, Brooklyn",5th Avenue,90
Miriam,Miriam,100,"79 5th Avenue, Brooklyn",5th Avenue,90
Kingston 12,152-12 Northern Blvd Chinese Restaurant,86,"81 5th Avenue, Brooklyn",5th Avenue,90
City Subs,Green City Restaurant,86,"82 5th Avenue, Brooklyn",5th Avenue,90
Nacho Macho Taco,Mister Taco Mexican Restaurant,86,"82 5th Avenue, Brooklyn",5th Avenue,90
Momo,Romeo's Pizza,68,"78 5th Avenue, Brooklyn",5th Avenue,90
Lizzie King’s Parlor,Theresa's Polish American Restaurant,86,"75A 5th Avenue, Brooklyn",5th Avenue,90
Hiroto,Hiroto Japanese Restaurant,90,"75 5th Avenue, Brooklyn",75 5th Ave,90
BURGERIM,Prime Burger,77,"119 5th Avenue, Brooklyn",5th Avenue,90
Pizza Secret,Pizza Secret,100,"72 5th Avenue, Brooklyn",5th Avenue,90
The Bagel Store Original Rainbow Bagel,The Pine Restaurant,86,"69 5th Avenue, Brooklyn",5th Avenue,90
SkyIce Thai Food & Ice Cream,Cream,90,"63 5th Avenue, Brooklyn",5th Avenue,90
Miti Miti,MIMI,68,"138 5th Avenue, Brooklyn",5th Avenue,90
