name_google,name_foursquare,ratio_name,address_google,address_foursquare,ratio_address
New Foo Shun,New Fulin Kwok Seafood Restaurant,86,"2538 Pitkin Avenue, Brooklyn",2538 Pitkin Ave,90
Cachapas Brooklyn,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"2311 Pitkin Avenue, Brooklyn",brooklyn,90
New Ming Fat,New Fulin Kwok Seafood Restaurant,86,"1155 Sutter Avenue, Brooklyn",brooklyn,90
Papi's Food & Grille,Papi's Food & Grille,100,"1161 Sutter Avenue, Brooklyn",brooklyn,90
Fusion East,C&L Of East Ocean Restaurant,86,"1179 Elton Street, Brooklyn",brooklyn,90
Anthony's,Anthony's Italian Restaurant,90,"799 Stanley Avenue, Brooklyn",799 Stanley Ave,90
Gyro King,King Chinese Restaurant,86,"403 Crescent Street, Brooklyn",brooklyn,90
Grace Delicious Kitchen,Deli,90,"2687 Pitkin Avenue, Brooklyn",brooklyn,90
Maria on the grill,The Golden Glass Restaurant,86,"2678 Pitkin Avenue, Brooklyn",2678 Pitkin Ave,90
El Nuevo Jarabacoa,El Coyote Mexican Restaurant,86,"2678 Pitkin Avenue, Brooklyn",2678 Pitkin Ave,90
El Gran Mar de Plata,ATA,90,"3175 Fulton Street, Brooklyn",Fulton,90
Lee Good Taste,Good Taste,95,"2686 Pitkin Avenue, Brooklyn",brooklyn,90
Sin Tabu Chimi Bar,Bar Sol De Quito Restaurant II,86,"3221 Fulton Street, Brooklyn",Fulton,90
Crown Fried Chicken & Cleveland Donut,Crown Fried Chicken,90,"2962 Fulton Street, Brooklyn",Fulton,90
THE BKLYN JUICE BAR,Bar Sol De Quito Restaurant II,86,"2873 Atlantic Avenue, Brooklyn",brooklyn,90
Oracle Lounge,Taipan Fusion Restaurant and Hookah Lounge,86,"2937 Atlantic Avenue, Brooklyn",2937 Atlantic Ave,90
Halal food,Halal Food,100,Brooklyn,brooklyn,100
Fulkole Restaurant,Restaurant,90,"1211 Liberty Avenue, Brooklyn",brooklyn,90
Liberty Grant Caffe,Grant Caffe,90,"1170 Liberty Avenue, Brooklyn",brooklyn,90
Brooklyn Halal Grill,Halal,90,"1148 Liberty Avenue, Brooklyn",brooklyn,90
Joe's Pizzeria,Joe's Pizzeria,100,"1121 Liberty Avenue, Brooklyn",1121 Liberty Ave,90
Hing Long Kitchen,Hong Kong Kitchen,88,"1102 Liberty Avenue, Brooklyn",brooklyn,90
Crown Fried Chicken & Pizza-Nearby Restaurants Menu.,Restaurant,90,"640 Conduit Boulevard, Brooklyn",brooklyn,90
KEA CAFE,Stars Cafe & Restaurant,86,"1073 Liberty Avenue, Brooklyn",1073 Liberty Ave,90
IL Carino Restaurant,Restaurant,90,"1710 2nd Avenue, New York","New York, New York",95
Selena Rosa,Selena Restaurant,86,"1712 2nd Avenue, New York","New York, New York",95
Tenzan,El Tenanpa Restaurant,75,"1714 2nd Avenue, New York","New York, New York",95
Midnight Express Diner,Diner,90,"1715 2nd Avenue, New York","New York, New York",95
The Writing Room,The Golden Glass Restaurant,86,"1703 2nd Avenue, New York","New York, New York",95
Shoga Sushi & Oyster Bar,La Kuchara Ecuadorian Restaurant Bar,86,"300 East 88th Street, New York",New York,90
Ashoka,Pasha,73,"1718 2nd Avenue, New York","New York, New York",95
Libertador,Li Li,86,"1725 2nd Avenue, New York","New York, New York",95
suki ichiro sushi,Ichiro,90,"1694 2nd Avenue, New York","New York, New York",95
Mughlai,Mehak Mughlai Cuisine,90,"1724 2nd Avenue, New York","New York, New York",95
San Matteo Takeaway,San Marino Restaurant at Sheraton Four Points,86,"1731 2nd Avenue, New York","New York, New York",95
Noche de Margaritas,Bar Sol De Quito Restaurant II,86,"1726 2nd Avenue, New York","New York, New York",95
Móle,Hamlet Coffee Company,90,"1735 2nd Avenue, New York","New York, New York",95
San Matteo,San Matteo Pizza Espresso Bar,90,"1739 2nd Avenue, New York","New York, New York",95
Tacos zapata,ATA,90,"2 Av/E 87 St, New York","New York, New York",95
Luigi's,Luigi's,100,"1701 1st Avenue, New York","New York, New York",95
3 Decker,3 Decker Restaurant,90,"1746 2nd Avenue, New York","New York, New York",95
Nica Trattoria,Maria's Trattoria Restaurant,86,"354 East 84th Street, New York",New York,90
Felice 83,One 83 Restaurant,86,"1593 1st Avenue, New York","New York, New York",95
Gracie's Corner Diner,Diner,90,"352 East 86th Street, New York",New York,90
Luna Rossa,La Luna Restaurant,86,"347 East 85th Street, New York",New York,90
83 1/2,83 1/2,100,"345 East 83rd Street, New York",New York,90
MazMezcal,Maz Mezcal,95,"316 East 86th Street, New York",New York,90
Gracie's on 2nd Diner,Diner,90,"300 East 86th Street, New York",New York,90
Gracie's on 2nd Diner,Diner,90,"300 East 86th Street, New York",New York,90
Schaller's Stube Sausage Bar,Moti's,86,"1652 2nd Avenue, New York","New York, New York",95
Heidelberg,Heidelberg Restaurant,90,"1648 2nd Avenue, New York","New York, New York",95
Tal Bagels,Kosher Pizza & Bagels,86,"333 East 86th Street #1, New York",New York,90
Bondurants,Dera,68,"303 East 85th Street, New York",New York,90
The Daisy,The Golden Glass Restaurant,86,"1641 2nd Avenue, New York","New York, New York",95
Wilson’s Coffee House,Coffee House,90,"300 East 85th Street, New York",New York,90
Poke,Poke Restaurant,90,"343 East 85th Street, New York",New York,90
David's Cuban Express,Cuba,90,"1633 2nd Avenue, New York","New York, New York",95
Mexicoma,Mexico Magico Restaurant,79,"1633 2nd Avenue, New York","New York, New York",95
Budapest cafe,Budapest Cafe and Bakery,90,"1631 2nd Avenue, New York","New York, New York",95
Italianissimo,Italianissimo,100,"307 East 84th Street, New York",New York,90
Bagel Shop,O N Coffee Shop Restaurant,86,"1659 3rd Avenue, New York","New York, New York",95
Third Avenue Ale House,Dumpling House,86,"1644 3rd Avenue, New York","New York, New York",95
Delizia 92,Delizia 92,100,"1762 2nd Avenue, New York","New York, New York",95
Yummy Sushi,Yummy Sushi,100,"1758 1st Avenue, New York","New York, New York",95
Pinocchio,Pinocchio Pizza,90,"1748 1st Avenue, New York","New York, New York",95
Pio Pio 3,Pio Pio,95,"1746 1st Avenue, New York","New York, New York",95
Gourmet Deli,Gourmet Deli,100,"1741 1st Avenue, New York","New York, New York",95
Mellow Yellow,Mellow Yellow - coffee & vibes,90,"1729 1st Avenue, New York","New York, New York",95
Bonchon,Bouchon Bakery & Cafe,77,"189-08 Northern Boulevard, Flushing",147-18 Northern Blvd,86
The Sweet Sap,The Golden Glass Restaurant,86,"189-11 Northern Boulevard, Queens",147-18 Northern Blvd,86
Muhsin's Halal Food,Muhsins Halal Food,97,"43-2-43-16 Utopia Parkway, Flushing",2-01 50th Ave,86
Good Luck Kitchen Chinese Cuisine,Cin Chinese Restaurant,86,"171 Northern Boulevard, Flushing",147-18 Northern Blvd,86
Sushi Takeout Enjoy,Umi Sushi,86,"171-15A Northern Boulevard, Flushing",147-18 Northern Blvd,86
滋味小吃,Shu Jiao Fu Zhou Cuisine 潭頭王福州小吃 (Shu Jiao Fu Zhou Cuisine),30,"45-70 Kissena Boulevard, Flushing",Kissena,90
New Gold Dragon,New Golden Dragon,94,"1078 Boston Road, The Bronx",Boston Road,90
Family First Fish & Chips / Juice Bar,Happy Family Restaurant,86,"1151 Boston Road, The Bronx",Boston Road,90
Al Iman Grill and Bakery,bakery,90,"1460 Boston Road, The Bronx",Boston Road,90
Spanish Food Breakfast & Lunch,Spanish Food,90,"East 172nd Street, The Bronx",72nd Street,90
Halal Kennedy Fried Chicken,Halal Kennedy Fried Chicken,100,The Bronx,"1095 Prospect Ave, Bronx, NY 10459",86
Empire King,Empire King Chinese Food,90,"1374 Boston Road, The Bronx",Boston Road,90
Kennedy Fried Chicken and Pizza,Kennedy Fried Chicken and Pizza,100,"1335 Prospect Avenue, The Bronx",311 Avenue X,86
Long Xin Chinese Kitchen,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"1687 Boston Road, The Bronx",Boston Road,90
Jared Pizza,Pizza Pizza,95,"1693 Boston Road, The Bronx",Boston Road,90
"Bronx, NY 10456 | Pizza",Pizza,90,"1167 Boston Road, The Bronx",Boston Road,90
Parada Tropical,Spice Island Tropical Restaurant,86,"2700 Bailey Avenue, The Bronx",311 Avenue X,86
New Young Hong Kitchen,New Hong Kong Kitchen,88,"2800 Bailey Avenue #271, The Bronx",196 23 Jamaica Avenue,86
Grandpa's Brick Oven Pizza,Grandpa's Brick Oven Pizza,100,"4973 Broadway, New York","New York, New York",95
Cocina Latina Restaurant,Cocina Latina Restaurant Corp,95,"4986 Broadway, New York","New York, New York",95
Made In Mexico,Mexico Magico Restaurant,86,"3950 10th Avenue, New York","New York, New York",95
Garden Café,El Garden Cafe Restaurant,90,"4961 Broadway, New York","New York, New York",95
Yummy Thai,Yummy Yummy,95,"4959 Broadway, New York","New York, New York",95
Broadway Plaza Outparcel,Broadway Pizzeria Italian Restaurant,86,"5510 Broadway, The Bronx",Broadway,90
Halal Brothers,Halal,90,"Kimberly Place, The Bronx",5372 65th Place,86
Monkey Brothers Lab,Brothers Pizza and Restaurant,86,"292 Sherman Avenue, New York",New York,90
Junior's Tacos,Theresa's Polish American Restaurant,86,"253 Sherman Avenue, New York",New York,90
Tubby Hook Tavern,The Porterhouse at Fraunces Tavern,86,"4946 Broadway, New York","New York, New York",95
Frying Pan,Frying Pan Brooklyn Coffee Bar,90,"207 12th Avenue, New York","New York, New York",95
Takumi Taco,Mister Taco Mexican Restaurant,86,"Starrett-Lehigh Building, 601 West 26th Street 12th Floor, New York",4417 New Utrecht Ave,86
Agavi,La Gaiete Restaurant,72,"Inside The Terminal Warehouse, 271 11th Avenue, New York",New York,90
Enfes NYC,The NYC Bull - Restaurant & Rotisserie,86,"269 11th Avenue, New York","New York, New York",95
Kimchi Grill,Golden Krust Caribbean Bakery and Grill,86,"269 11th Avenue, New York","New York, New York",95
Avocaderia,ZAVO,68,"269 11th Avenue, New York","New York, New York",95
IL Bastardo,Star,90,"544 West 27th Street, New York",New York,90
Gallow Green,Green Pavilion Restaurant,86,"542 West 27th Street, New York",New York,90
The Heath,The Heath,100,"542 West 27th Street, New York",New York,90
Lady Mara Bar Restaurant,Restaurant,90,"518 West 27th Street, New York",New York,90
MAR,Mario's Pizza,90,"10 Hudson Yards, 347 10th Avenue, New York",New York,90
Il Piccolo Ristoro Cafe,Cafe 47,86,"508 West 28th Street, New York",New York,90
Highline Pizzeria,High Line Pizza,88,"503 West 28th Street, New York",New York,90
Porteño,Portofino Restaurant,75,"299 10th Avenue, New York","New York, New York",95
Spanish Diner,Diner,90,"435 West 30th Street, New York",New York,90
Death Ave,Park Ave Chinese,86,"315 10th Avenue, New York","New York, New York",95
Jun-Men,Jun Bo Restaurant,86,"249 9th Avenue, New York","New York, New York",95
Dunkin' Donuts,Dunkin',90,"243 9th Avenue, New York","New York, New York",95
Grand Sichuan,Grand Sichuan International,90,"229 9th Avenue, New York","New York, New York",95
Txikito,Kito Gourmet Deli,61,"240 9th Avenue, New York","New York, New York",95
10th Avenue Pizza & Cafe,10th Ave. Pizza & Cafe,91,"256 10th Avenue, New York","New York, New York",95
Sullivan Street Bakery and Pizza,Sullivan Street Bakery,95,"236 9th Avenue, New York","New York, New York",95
Chop-Shop,O N Coffee Shop Restaurant,86,"254 10th Avenue, New York","New York, New York",95
Bottino,Bottino Restaurant,90,"246 10th Avenue, New York","New York, New York",95
King Cab Halal Food Cart,King Cab Halal Food,95,"10th Ave &, West 28th Street, New York",New York,90
Rail Line Diner,The Rail Line Diner,95,"400 West 23rd Street, New York",New York,90
The Drunken Horse,The Golden Glass Restaurant,86,"225 10th Avenue, New York","New York, New York",95
Chelsea Square,Sea,90,"368 West 23rd Street, New York",New York,90
New York Burger Co.,New Fulin Kwok Seafood Restaurant,86,"470 West 23rd Street, New York",New York,90
The Chef's Table at Brooklyn Fare,Brooklyn Fare,90,"431 West 37th Street, New York",37th,90
Starlight Diner,Star,90,"402 West 34th Street, New York",New York,90
Skylight Diner,Diner,90,"402 West 34th Street #2321, New York",New York,90
Sergimmo Salumeria,Salumeria Biellese Delicatessen,86,"456 9th Avenue, New York","New York, New York",95
Zoob Zib Thai Authentic Noodle Bar,N & J Bar Restaurant,86,"460 9th Avenue, New York","New York, New York",95
Hudson Station,The Shops & Restaurants at Hudson Yards,86,"440 9th Avenue, New York","New York, New York",95
Sushi Catering by Sushi Star®,Star,90,"462 9th Avenue, New York","New York, New York",95
McGarry’s,McGarry's Bar & Restaurant,90,"417 9th Avenue, New York","New York, New York",95
B&W Deli and Pizzeria,B&W Deli & Pizzeria,95,"373 West 34th Street, New York",New York,90
Treadwell Park,Evergreen Park Restaurant,86,"510 West 42nd Street, New York",New York,90
Rustic table,"The Round Table Restaurant, at The Algonquin",86,"504 West 42nd Street, New York",New York,90
Happy Family Restaurant,Happy Family Restaurant,100,"500 West 43rd Street, New York",New York,90
Social Drink and Food,Social Drink and Food,100,"570 10th Avenue #3001, New York",570 10th Ave,90
M&m,Mémé Mediterranean,90,"470 West 41st Street, New York",New York,90
Gourmet Unlimited,Gourmet Unlimited Deli,95,"593 10th Avenue, New York","New York, New York",95
YOTEL New York,New Fulin Kwok Seafood Restaurant,86,"570 10th Avenue, New York","New York, New York",95
Green Fig,Green Pavilion Restaurant,86,"570 10th Avenue #3001, New York",570 10th Ave,90
Spirit of New York by Hornblower Cruises & Events,C&L Of East Ocean Restaurant,86,"61 Chelsea Piers, New York","New York, New York",95
Bateaux New York by Hornblower Cruises & Events,New Ho Wah,86,"Chelsea Piers Pier 61, New York",New York,90
Bowlmor Chelsea Piers,Sea,90,"Chelsea Piers-Pier 60, New York",New York,90
Toro NYC,The NYC Bull - Restaurant & Rotisserie,86,"85 10th Avenue Entrance on 15th St and, 11th Avenue, New York",New York,90
Star On 18,Star,90,"128 10th Avenue, New York","New York, New York",95
Hearth NYC on the High Line,Hearth,90,"US-NYC-8510, 85 10th Avenue, New York",New York,90
Artichoke Basille's Pizza,Artichoke Basille's Pizza,100,"114 10th Avenue, New York","New York, New York",95
L'Atelier de Joël Robuchon,El Rinconcito De Los Sabores Restaurant & Deli,86,"85 10th Avenue, New York","New York, New York",95
Okuda New York,New Fulin Kwok Seafood Restaurant,86,"458 West 17th Street, New York",New York,90
Pepe Giallo,Don Pepe Restaurant,86,"195 10th Avenue, New York","New York, New York",95
Juban,Las Juanas Restaurant Asadero,72,"207 10th Avenue, New York","New York, New York",95
Mao's Bao,Theresa's Polish American Restaurant,86,"4059 High Line, New York","New York, New York",95
Empire Diner,Diner,90,"210 10th Avenue, New York","New York, New York",95
Le Song,Le Fatima Bar & Grill Restaurant,86,"443 West 15th Street, New York",New York,90
Don Giovanni,Don Giovanni Ristorante,90,"214 10th Avenue, New York","New York, New York",95
Waverly Inn,Sizzle Inn Restaurant,86,"16 Bank Street, New York","New York, New York",95
Shuraku,Sharaku,86,"47 8th Avenue, New York","New York, New York",95
La Contenta Oeste,La Strada Pizzeria & Restaurant,86,"78 West 11th Street, New York",New York,90
Shu Han Ju,Shu Han Ju Chinese Restaurant,90,"465 6th Avenue, New York","New York, New York",95
E.A.K. Ramen West Village,A-HO RESTAURANT,86,"469 6th Avenue, New York","New York, New York",95
Juice & Joy Organic Coffee,Coffee,90,"434 6th Avenue, New York","New York, New York",95
Kubeh,Due,60,"464 6th Avenue, New York","New York, New York",95
Sergimmo Salumeria,Salumeria Biellese Delicatessen,86,"462 6th Avenue, New York","New York, New York",95
Pinto Garden,Garden 13 Dairy Restaurant and Pizza,86,"117 West 10th Street, New York",New York,90
Gene's,Gene's,100,"73 West 11th Street, New York",New York,90
Osteria 57,Osteria Gelsi Restaurant,86,"57 West 10th Street, New York",New York,90
Alta,Alta,100,"64 West 10th Street, New York",New York,90
Rosemary's,Rosemary's,100,"18 Greenwich Avenue, New York",New York,90
Le Baratin,Le Fatima Bar & Grill Restaurant,86,"26 Greenwich Avenue, New York",New York,90
Mah-Ze-Dahr Bakery,Mah-Ze-Dahr Bakery,100,"28 Greenwich Avenue, New York",New York,90
Oak Tuscan Truffle Lounge,Taipan Fusion Restaurant and Hookah Lounge,86,"28 Greenwich Avenue, New York",New York,90
O Cafe,Gusto Latino Cafe Restaurant,90,"482 6th Avenue, New York","New York, New York",95
American Bar - New York,Theresa's Polish American Restaurant,86,"33 Greenwich Avenue, New York",New York,90
Niu Noodle House,Hunan House Chinese Restaurant,86,"15 Greenwich Avenue, New York",New York,90
Hector's cafe diner,Diner,90,"44 Little West 12th Street, New York",New York,90
Sugar Factory American Brasserie,"Caribbean American Ent. Bar, Lounge & Restaurant",86,"835 Washington Street, New York",New York,90
FIG & OLIVE,Fig & Olive,100,"420 West 13th Street, New York",New York,90
Ella Brasileira,Via Brasil,72,"436 West 15th Street, New York",New York,90
STK Downtown,STK Downtown,100,"26 Little West 12th Street, New York",New York,90
Sarabeth's,Sarabeth's East,90,"75 9th Avenue, New York","New York, New York",95
Untitled,Untitled,100,"99 Gansevoort Street, New York",99 Gansevoort St,90
STK Rooftop,Caribbean Soul Restaurant Rooftop & Lounge,86,"26 Little West 12th Street, New York",New York,90
Doughnuttery,Special $1 Coffee & Doughnut Cart,68,"425 West 15th Street, New York",New York,90
Miznon,Minton's Restaurant,75,"435 West 15th Street, New York",New York,90
Beyond Sushi,Ginpachi Sushi Restaurant,86,"75 9th Avenue, New York","New York, New York",95
Bar Suzette,El Morro Restaurant & Bar,86,"425 West 15th Street, New York",New York,90
Tings,Bip America Restaurant Listings,90,"75 9th Avenue, New York","New York, New York",95
Washington Square Diner,Diner,90,"150 West 4th Street, New York",New York,90
Galanga,Galanga,100,"149 West 4th Street # 2, New York",New York,90
Go Zen,Zen's Caribbean Restaurant,86,"144 West 4th Street, New York",New York,90
Volare,Volare,100,"147 West 4th Street A, New York",New York,90
BAO TEA HOUSE - Greenwich village,Village Restaurant,86,"140 West 4th Street, New York",New York,90
Red Bamboo,Red Star Chinese Restaurant,86,"140 West 4th Street, New York",New York,90
Sammy’s Halal food,Sammy's Halal Food,100,"6th Ave &, West 4th Street, New York",New York,90
Papaya Dog,Salty Dog Bar and Restaurant,86,"333 6th Avenue, New York","New York, New York",95
Ramen Universe,Food Universe Marketplace,86,"133 West 3rd Street, New York",New York,90
Caribbean King Food Trucks Inc,King Foo,90,"329 6th Avenue, New York","New York, New York",95
Anton's Dumplings,Anton's,90,"151 West 3rd Street, New York",New York,90
Anton's Dumplings,Anton's,90,"151 West 3rd Street, New York",New York,90
King’s Halal food,King's Halal Food,100,New York,New York,100
W4 Pizza,Pizza Pizza,95,"162 West 4th Street, New York",New York,90
Ramen-Ya,Ota-Ya Japanese Restaurant,86,"133 West 3rd Street, New York",New York,90
Artistic pizza,Artistic Pizza,100,"123 West 3rd Street, New York",New York,90
Uncle Chop Chop,Uncle Mike's Café & Restaurant,86,"7 Cornelia Street, New York",New York,90
Menkoi Sato 麺恋佐藤,Sato Japanese Restaurant,86,"7 Cornelia Street, New York",New York,90
Sushi Katsuei,Ginpachi Sushi Restaurant,86,"357 6th Avenue, New York","New York, New York",95
Burrito Loco,Burrito Loco,100,"166 West 4th Street A, New York",New York,90
Simò Pizza,Simò Pizza,100,"90-92 Gansevoort Street, New York",New York,90
Barbuto,Haru,68,"113 Horatio Street, New York",New York,90
Chelsea halal food,Sea,90,"11th ave, West 26th Street, New York",New York,90
Bubby's,Bubby's,100,"73 Gansevoort Street, New York",New York,90
Old Rose,Old Brooklyn Pizza Restaurant,86,"113 Jane Street, New York","New York, New York",95
Common Ground Bar,Bar Sol De Quito Restaurant II,86,"63 Gansevoort Street, New York",New York,90
Pastis,Tasties Caribbean American Restaurant,75,"52 Gansevoort Street, New York",New York,90
I Tre Merli,Tre Stelle Italian Restaurant&Bar,86,"10 Little West 12th Street, New York",10 Little West 12th St,90
Revel,Revel Restaurant and Garden,90,"10 Little West 12th Street, New York",10 Little West 12th St,90
5 Ninth,Kyoto Sushi 5,86,"5 9th Avenue, New York","New York, New York",95
Serafina Meatpacking,Tak king,68,"7 9th Avenue, New York","New York, New York",95
Brodo - Upper West Side,C B Finger Licking Jamaican and West Indian Restaurant,86,"2144 Broadway, New York","New York, New York",95
Viand Cafe,Stars Cafe & Restaurant,86,"2130 Broadway, New York","New York, New York",95
The Owl's Tail,Theresa's Polish American Restaurant,86,"215 West 75th Street, New York",New York,90
Westside Market,Westside Market,100,"2589 Broadway, New York","New York, New York",95
Texas Rotisserie & Grill,Golden Krust Caribbean Bakery and Grill,86,"2581 Broadway, New York","New York, New York",95
Lenny's Bagels,Theresa's Polish American Restaurant,86,"2601 Broadway, New York","New York, New York",95
Regional,Regional,100,"2607 Broadway, New York","New York, New York",95
Cafe Viva Gourmet Pizza,Cafe Viva Gourmet Pizza,100,"2578 Broadway, New York","New York, New York",95
Earth Café,Crotona's Café Restaurant,86,"2578 Broadway, New York","New York, New York",95
Awadh,Awash,80,"2588 Broadway, New York","New York, New York",95
West End Taqueria,Mi Barrio Taqueria Restaurant,86,"301 West 96th Street, New York",New York,90
West End Taqueria,Mi Barrio Taqueria Restaurant,86,"301 West 96th Street, New York",New York,90
Halal Food Truck,Halal Food Truck,100,New York,New York,100
Au Jus,Au Bon Coin Restaurant,86,"2621 Broadway, New York","New York, New York",95
La Vera,La Vera Pizza,90,"2547 Broadway, New York","New York, New York",95
Filicori Zecchini Coffee,Coffee,90,"2541 Broadway, New York","New York, New York",95
Moonrise Izakaya,Nori,68,"774 Amsterdam Avenue, New York",Amsterdam avenue,90
Ozen Asian Fusion Cuisine,Annie Chan's Japanese Cuisine Restaurant,86,"760 Amsterdam Avenue, New York",Amsterdam avenue,90
Guacamole NYC,The NYC Bull - Restaurant & Rotisserie,86,"768 Amsterdam Avenue, New York",Amsterdam avenue,90
Naruto Ramen,Haru,68,"2634 Broadway, New York","New York, New York",95
Manhattan Valley,Manhattan Valley,100,"2636 Broadway, West 100th Street, New York",2636 Broadway,90
Metro Diner,Diner,90,"2641 Broadway #1, New York","New York, New York",95
Telio,Telio Restaurant,90,"2481 Broadway, New York","New York, New York",95
Cleopatra's Needle,Theresa's Polish American Restaurant,86,"2485 Broadway, New York","New York, New York",95
Perfecto Pizza,Perfecto Pizza,100,"2479 Broadway, New York","New York, New York",95
Manhattan Diner,Diner,90,"2532 Broadway, New York","New York, New York",95
Whispers,Eros,77,"210 West 94th Street, New York",New York,90
Vino Levantino,Tarallucci e Vino Restaurant,86,"210 West 94th Street, New York",New York,90
Vins Tapas,Sangria Tapas Bar & Restaurant,86,"203 West 95th Street, New York",New York,90
Kasbah Grill,Golden Krust Caribbean Bakery and Grill,86,"251 West 85th Street, New York",New York,90
Mamma's Famous Ristorante,Amma,90,"2345 Broadway, New York","New York, New York",95
Tasty Burrito Ny,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"2333 Broadway, New York","New York, New York",95
5 Napkin Burger,Ginny's $5 To $9 Restaurant,86,"2315 Broadway, New York","New York, New York",95
Maison Pickle,Maison May,71,"2315 Broadway, New York","New York, New York",95
Cafe 86,Stars Cafe & Restaurant,86,"2350 Broadway, New York","New York, New York",95
PERFECT HALAL FOOD,Halal Food,90,"2379 W Broadway, New York","New York, New York",95
Elea,Olea,75,"217 West 85th Street, New York",New York,90
Han Dynasty,Dynasty Chinese Restaurant,86,"215 West 85th Street, New York",New York,90
Hot In Crusty,CRUST,90,"2393 Broadway, New York","New York, New York",95
Uptown Poke,Uptown African Restaurant,86,"506 Amsterdam Avenue, New York",Amsterdam avenue,90
New Green Leaf Deli,New Green Leaf Deli,100,"518 Amsterdam Avenue, New York",Amsterdam avenue,90
New kam lai,New Kam Lai,100,"514 Amsterdam Avenue, New York",Amsterdam avenue,90
Cafe Eighty Two,Stars Cafe & Restaurant,86,"2282 Broadway, New York","New York, New York",95
House Pizza,House Pizza,100,"246 East 204th Street, The Bronx",Street,90
Sun ’n Grill Teriyaki & Wings,N and J Restaurant,86,"250 East 204th Street, The Bronx",Street,90
Lona pizza inc,Pizza Pizza,95,"373 East 204th Street, The Bronx",Street,90
No.1 Chinese Kitchen,No. 1 Chinese Kitchen,98,"301 East 204th Street, The Bronx",Street,90
Kam Man Chinese Kitchen,"Golden Forest Chinese Restaurant, Brooklyn Ny",86,"311 East 204th Street, The Bronx",Street,90
Curry & Kebab,Curry & Kebab,100,"3111 Bainbridge Avenue, The Bronx",bainbridge ave,90
Marconi's Pizza & Restaurant,Restaurant,90,"181 East Gun Hill Road, The Bronx",823 East 169th Street,86
Anthony's Famous Deli,Deli,90,"169 East Gun Hill Road, The Bronx",823 East 169th Street,86
Deyar Food Court,Food Court,90,"147 East Gun Hill Road, The Bronx",147-18 Northern Blvd,86
Avocado Salad Saloon Mexican Grilled,MEXICAN RESTAURANT RESTAURANTE MEXICANO GUATEMALTECO MEXICAN FOOD,86,"147 East Gun Hill Road, The Bronx",147-18 Northern Blvd,86
Tasty caribbean buffet,Bea,90,"3505 Rochambeau Avenue, The Bronx",3505 Rochambeau Ave,90
Aman,Samanta's Restaurant,90,"3594 Jerome Avenue, The Bronx",3594 Jerome Ave,90
Gino's Pizzeria Restaurant,Gino's Pizzeria & Restaurant,96,"3700 Jerome Avenue, The Bronx",3700 Jerome Ave,90
Andiamo Cafe,Stars Cafe & Restaurant,86,"2467 Grand Concourse, The Bronx",Grand Concourse,90
188 Bakery Cuchifritos,188 Bakery Cuchifritos,100,"158 East 188th Street, The Bronx",Street,90
Fresh Smoothies & Cafe,Cafe 47,86,"2450 Creston Avenue, The Bronx",Creston Ave,90
Tropilyz Restaurant,Tropilyz Restaurant,100,"2462 Grand Concourse, The Bronx",Grand Concourse,90
Fordham Food,famous restaurant Chinese food,86,"2468 Grand Concourse, The Bronx",Grand Concourse,90
Finix Cafe & Juice Bar,Cafe 47,86,"2419 Grand Concourse, The Bronx",Grand Concourse,90
Kennedy,Kennedy's,95,"224 East 188th Street, The Bronx",Street,90
Total Seasoning Fish Market Inc.,Fish Market,90,"2395 Gd Concourse, The Bronx",Grand Concourse,86
AAA CARIDAD,Caridad,90,"3108 Webster Avenue, The Bronx",3108 Webster Ave,90
SND Deli Plus Grocery Corporation,Deli Plus,90,"115 East 184th Street, The Bronx",Street,90
Kawah,Kawah Chinese Restaurant,90,"3044 Valentine Avenue, The Bronx",3044 Valentine Ave,90
El Lider,El Lider Bar & Restaurant,90,"4535 Park Avenue, The Bronx",4535 Park Ave,90
Xin Xing,Xin Xing Chinese Restaurant,90,"2352 Tiebout Avenue, The Bronx",2352 Tiebout Ave,90
Kings Chef,King's Chef,95,"2258 Webster Avenue, The Bronx",2258 Webster Ave,90
Osei Krom African Restaurant,Restaurant,90,"2254 Webster Avenue, The Bronx",2254 Webster Ave,90
FRIED CHICKEN & PIZZA,Kennedy Fried Chicken & Pizza,95,"2280 Bathgate Avenue A, The Bronx",29-30  A Union St,86
Los Balbuena Restaurant jugadita de billar,Restaurant,90,"235 East 184th Street, The Bronx",Street,90
Best Italian Pizza,Pizza,90,"2367 Grand Concourse, The Bronx",Grand Concourse,90
New Concept Juice,New Fulin Kwok Seafood Restaurant,86,"2347 Grand Concourse, The Bronx",Grand Concourse,90
Lupitas,Lupita Food Corp.,79,"2366 Grand Concourse, The Bronx",2366 Grand Concourse,90
Susie's Pies Pizzeria,Theresa's Polish American Restaurant,86,"2308 Grand Concourse, The Bronx",Grand Concourse,90
Papaye,Papaye Restaurant,90,"2300 Grand Concourse, The Bronx",Grand Concourse,90
The Dulce Esquina,The Golden Glass Restaurant,86,"340 East 174th Street, The Bronx",Street,90
Casa Del Mar Seafood Restaurant & Bar,Casa Del Mar Seafood Restaurant & Bar,100,"1779 Webster Avenue, The Bronx",1779 Webster Ave,90
Pop Up Hope,The Mix Up Restaurant,86,"241 Mount Hope Place, The Bronx",241 Ralph Ave,86
